City Number,City Name,Latitude,Longitude,Date,Temperature (°C),Humidity (%),Precipitation (%),Wind Speed (km/h),Clothing Recommendation,Activity Recommendation,Season
13,Sukkur,27.7131,68.8481,2023-04-30,8.4,46,46,1.6,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
13,Sukkur,27.7131,68.8481,2023-05-01,13.4,25,2,4.1,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
13,Sukkur,27.7131,68.8481,2023-05-02,12.7,40,4,12.3,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
13,Sukkur,27.7131,68.8481,2023-05-03,8.2,32,60,12.4,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
13,Sukkur,27.7131,68.8481,2023-05-04,12.3,57,32,9.9,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
13,Sukkur,27.7131,68.8481,2023-05-05,15.4,88,9,13.0,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
13,Sukkur,27.7131,68.8481,2023-05-06,10.9,71,19,13.4,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
13,Sukkur,27.7131,68.8481,2023-05-07,6.8,87,20,3.9,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
13,Sukkur,27.7131,68.8481,2023-05-08,10.0,59,48,2.0,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
13,Sukkur,27.7131,68.8481,2023-05-09,10.6,69,11,8.6,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
13,Sukkur,27.7131,68.8481,2023-05-10,12.9,76,40,7.9,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
13,Sukkur,27.7131,68.8481,2023-05-11,6.6,61,49,11.1,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
13,Sukkur,27.7131,68.8481,2023-05-12,8.6,71,47,4.7,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
13,Sukkur,27.7131,68.8481,2023-05-13,13.3,36,13,4.4,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
13,Sukkur,27.7131,68.8481,2023-05-14,7.7,75,51,2.2,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
13,Sukkur,27.7131,68.8481,2023-05-15,4.1,59,44,1.0,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
13,Sukkur,27.7131,68.8481,2023-05-16,8.8,88,13,11.9,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
13,Sukkur,27.7131,68.8481,2023-05-17,7.8,85,58,13.2,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
13,Sukkur,27.7131,68.8481,2023-05-18,14.2,34,5,7.1,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
13,Sukkur,27.7131,68.8481,2023-05-19,9.3,72,37,9.1,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
13,Sukkur,27.7131,68.8481,2023-05-20,13.7,87,6,9.8,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
13,Sukkur,27.7131,68.8481,2023-05-21,8.6,90,1,0.9,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
13,Sukkur,27.7131,68.8481,2023-05-22,13.6,22,47,10.3,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
13,Sukkur,27.7131,68.8481,2023-05-23,4.0,20,22,14.0,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
13,Sukkur,27.7131,68.8481,2023-05-24,13.0,44,34,5.9,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
13,Sukkur,27.7131,68.8481,2023-05-25,11.0,25,20,12.1,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
13,Sukkur,27.7131,68.8481,2023-05-26,10.3,50,35,10.6,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
13,Sukkur,27.7131,68.8481,2023-05-27,14.9,40,59,6.3,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
13,Sukkur,27.7131,68.8481,2023-05-28,11.4,27,3,6.8,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
13,Sukkur,27.7131,68.8481,2023-05-29,10.2,78,48,6.5,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
13,Sukkur,27.7131,68.8481,2023-05-30,6.1,46,56,13.1,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Spring
13,Sukkur,27.7131,68.8481,2023-05-31,10.7,46,13,12.2,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Spring
13,Sukkur,27.7131,68.8481,2023-06-01,17.8,84,21,9.5,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-06-02,23.9,71,11,6.0,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-06-03,12.9,59,49,1.6,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-06-04,20.1,84,50,2.4,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-06-05,22.6,39,6,10.1,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-06-06,22.1,48,22,13.5,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-06-07,17.5,28,33,7.2,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-06-08,20.9,22,25,14.3,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-06-09,16.4,25,27,11.3,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-06-10,21.5,41,0,9.5,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-06-11,21.8,54,15,11.6,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-06-12,18.3,76,26,1.8,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-06-13,22.6,65,37,6.3,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-06-14,21.7,89,44,4.5,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-06-15,16.9,22,45,12.3,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-06-16,13.1,67,44,14.3,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-06-17,15.6,41,39,13.0,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-06-18,15.6,61,28,3.1,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-06-19,19.0,40,21,4.9,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-06-20,19.3,21,48,6.7,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-06-21,13.1,22,28,4.0,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-06-22,18.6,72,27,8.9,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-06-23,19.6,76,36,9.3,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-06-24,17.5,90,50,8.9,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-06-25,16.4,52,35,5.3,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-06-26,18.9,71,17,1.1,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-06-27,19.2,84,54,4.5,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-06-28,14.8,78,33,14.2,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-06-29,15.1,88,51,8.0,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-06-30,21.0,88,1,4.0,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-07-01,17.2,41,42,9.6,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-07-02,22.6,61,10,1.8,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-07-03,18.3,71,8,14.4,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-07-04,12.1,90,38,13.5,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-07-05,12.7,54,34,12.5,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-07-06,13.5,48,0,8.3,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-07-07,18.0,25,21,7.2,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-07-08,19.2,50,39,8.9,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-07-09,19.0,33,35,5.2,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-07-10,20.5,39,59,14.4,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-07-11,22.6,26,0,3.2,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-07-12,20.4,71,6,8.9,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-07-13,21.5,46,1,13.7,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-07-14,21.1,32,35,3.9,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-07-15,19.9,89,42,12.7,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-07-16,21.8,26,32,11.4,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-07-17,23.9,35,33,7.1,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-07-18,17.3,24,1,1.7,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-07-19,19.3,35,3,3.5,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-07-20,20.3,52,8,9.0,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-07-21,21.0,55,42,5.1,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-07-22,18.9,71,52,13.7,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-07-23,16.6,68,9,11.8,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-07-24,12.5,64,39,9.0,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-07-25,18.8,74,49,2.7,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-07-26,19.7,21,21,3.5,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-07-27,22.5,57,28,11.9,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-07-28,13.7,69,19,8.1,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-07-29,18.1,48,38,6.6,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-07-30,16.1,49,34,3.4,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-07-31,14.3,37,18,5.0,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-08-01,13.4,27,0,11.1,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-08-02,17.2,31,59,13.0,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-08-03,23.2,50,59,11.7,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-08-04,16.5,83,10,6.4,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-08-05,15.8,51,39,5.2,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-08-06,16.5,90,20,2.6,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-08-07,16.9,64,8,10.7,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-08-08,14.8,84,20,7.3,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-08-09,18.1,27,21,13.7,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-08-10,18.4,66,19,9.0,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-08-11,14.6,54,30,3.5,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-08-12,14.2,38,19,6.6,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-08-13,19.0,57,7,12.5,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-08-14,18.4,58,44,12.1,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-08-15,16.2,57,54,13.5,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-08-16,13.3,82,32,8.0,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-08-17,12.2,47,26,1.2,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-08-18,21.3,50,52,9.7,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-08-19,24.3,74,59,0.6,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-08-20,17.2,42,51,13.7,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-08-21,14.7,81,34,7.1,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-08-22,14.3,75,11,4.7,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-08-23,11.0,76,44,4.6,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-08-24,16.5,61,46,3.4,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-08-25,22.1,26,6,7.7,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-08-26,20.0,81,12,4.4,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-08-27,20.9,81,28,11.1,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-08-28,22.2,70,37,14.0,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-08-29,20.5,70,8,8.8,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-08-30,20.4,75,16,14.6,"T-shirts, light trousers or shorts, sandals or sneakers","Beach visits, outdoor sports, picnics, evening walks, sightseeing",Summer
13,Sukkur,27.7131,68.8481,2023-08-31,16.3,23,44,0.6,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Summer
13,Sukkur,27.7131,68.8481,2023-09-01,6.3,63,30,3.4,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
13,Sukkur,27.7131,68.8481,2023-09-02,7.9,63,10,1.4,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
13,Sukkur,27.7131,68.8481,2023-09-03,6.7,86,18,13.6,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
13,Sukkur,27.7131,68.8481,2023-09-04,5.7,55,47,14.1,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
13,Sukkur,27.7131,68.8481,2023-09-05,11.8,78,37,5.6,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Autumn
13,Sukkur,27.7131,68.8481,2023-09-06,9.4,67,52,11.6,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
13,Sukkur,27.7131,68.8481,2023-09-07,11.0,64,48,7.8,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Autumn
13,Sukkur,27.7131,68.8481,2023-09-08,16.2,26,11,2.2,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Autumn
13,Sukkur,27.7131,68.8481,2023-09-09,10.2,88,38,9.9,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Autumn
13,Sukkur,27.7131,68.8481,2023-09-10,12.7,29,52,2.1,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Autumn
13,Sukkur,27.7131,68.8481,2023-09-11,8.7,77,57,1.2,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
13,Sukkur,27.7131,68.8481,2023-09-12,4.4,87,19,13.7,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
13,Sukkur,27.7131,68.8481,2023-09-13,6.9,32,50,4.0,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
13,Sukkur,27.7131,68.8481,2023-09-14,14.1,40,33,14.9,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Autumn
13,Sukkur,27.7131,68.8481,2023-09-15,12.7,43,46,3.3,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Autumn
13,Sukkur,27.7131,68.8481,2023-09-16,5.7,63,48,6.5,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
13,Sukkur,27.7131,68.8481,2023-09-17,12.3,51,39,14.8,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Autumn
13,Sukkur,27.7131,68.8481,2023-09-18,10.4,55,60,13.7,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Autumn
13,Sukkur,27.7131,68.8481,2023-09-19,13.4,22,47,11.9,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Autumn
13,Sukkur,27.7131,68.8481,2023-09-20,14.0,41,53,1.6,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Autumn
13,Sukkur,27.7131,68.8481,2023-09-21,7.2,60,9,8.4,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
13,Sukkur,27.7131,68.8481,2023-09-22,9.1,46,14,12.3,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
13,Sukkur,27.7131,68.8481,2023-09-23,9.8,60,47,7.6,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
13,Sukkur,27.7131,68.8481,2023-09-24,14.3,79,47,0.2,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Autumn
13,Sukkur,27.7131,68.8481,2023-09-25,12.5,36,43,5.9,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Autumn
13,Sukkur,27.7131,68.8481,2023-09-26,10.5,50,50,8.8,"Light jacket, long sleeves, jeans, comfortable shoes","Hiking, outdoor dining, city tours, cycling, spring festivals",Autumn
13,Sukkur,27.7131,68.8481,2023-09-27,8.1,88,8,12.8,"Winter coat, sweater, warm pants, boots, light gloves","Winter photography, cafe hopping, light winter sports, cultural events",Autumn
